id,customer_id,amount,currency,payment_method,gateway,bank,region,status,failure_reason,attempt_number,created_at,updated_at,expected_recovery_action,expected_outcome,recoverable,expected_amount_recovered
TXN007325,CUST00593,33245.52,INR,UPI,Gateway D,Bank D,South,SUCCESS,,1,2025-09-03 08:23:23,2025-09-03 10:42:23,NONE,ALREADY_SUCCESSFUL,False,0
TXN007326,CUST00895,37907.33,INR,UPI,Gateway A,Bank C,East,SUCCESS,,1,2026-04-03 07:42:37,2026-04-03 07:53:37,NONE,ALREADY_SUCCESSFUL,False,0
TXN007327,CUST00180,31596.28,INR,NETBANKING,Gateway A,Bank B,West,FAILED,EXPIRED_CARD,1,2026-04-26 22:08:52,2026-04-26 22:23:52,SEND_PAYMENT_LINK,RECOVERED,True,31596.28
TXN007328,CUST00761,13271.51,INR,WALLET,Gateway B,Bank B,East,SUCCESS,,1,2026-02-07 10:04:45,2026-02-07 11:13:45,NONE,ALREADY_SUCCESSFUL,False,0
TXN007329,CUST00803,16634.3,INR,UPI,Gateway C,Bank D,East,FAILED,TEMPORARY_DECLINE,1,2026-05-08 09:19:27,2026-05-08 10:39:27,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007330,CUST00574,26274.67,INR,WALLET,Gateway B,Bank A,North,SUCCESS,,1,2025-08-26 12:07:16,2025-08-26 13:58:16,NONE,ALREADY_SUCCESSFUL,False,0
TXN007331,CUST00682,19263.51,INR,NETBANKING,Gateway C,Bank B,North,SUCCESS,,1,2026-02-19 12:16:42,2026-02-19 14:00:42,NONE,ALREADY_SUCCESSFUL,False,0
TXN007332,CUST00699,38218.29,INR,WALLET,Gateway D,Bank C,West,FAILED,EXPIRED_CARD,2,2025-11-07 13:04:25,2025-11-07 13:28:25,SEND_PAYMENT_LINK,RECOVERED,True,38218.29
TXN007333,CUST00557,6662.37,INR,NETBANKING,Gateway C,Bank B,East,FAILED,EXPIRED_CARD,1,2026-07-28 09:34:31,2026-07-28 10:22:31,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007334,CUST00656,36840.62,INR,UPI,Gateway A,Bank B,East,FAILED,TEMPORARY_DECLINE,2,2025-11-23 17:54:59,2025-11-23 18:08:59,RETRY_PAYMENT,RECOVERED,True,36840.62
TXN007335,CUST00419,17837.0,INR,UPI,Gateway A,Bank D,North,SUCCESS,,1,2026-05-30 09:04:02,2026-05-30 11:02:02,NONE,ALREADY_SUCCESSFUL,False,0
TXN007336,CUST00252,21158.27,INR,UPI,Gateway A,Bank A,North,FAILED,TEMPORARY_DECLINE,2,2025-08-26 05:20:38,2025-08-26 05:43:38,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007337,CUST00861,28629.0,INR,WALLET,Gateway D,Bank A,South,SUCCESS,,1,2026-03-18 00:01:08,2026-03-18 01:21:08,NONE,ALREADY_SUCCESSFUL,False,0
TXN007338,CUST00914,45553.96,INR,WALLET,Gateway A,Bank A,West,SUCCESS,,1,2026-08-10 17:37:36,2026-08-10 19:36:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN007339,CUST00837,8340.81,INR,NETBANKING,Gateway A,Bank B,East,SUCCESS,,1,2025-12-02 22:47:01,2025-12-03 01:42:01,NONE,ALREADY_SUCCESSFUL,False,0
TXN007340,CUST00787,27229.12,INR,NETBANKING,Gateway A,Bank C,North,SUCCESS,,1,2026-01-22 10:31:29,2026-01-22 12:29:29,NONE,ALREADY_SUCCESSFUL,False,0
TXN007341,CUST00085,20365.5,INR,WALLET,Gateway D,Bank D,West,FAILED,TEMPORARY_DECLINE,2,2026-08-23 19:19:40,2026-08-23 20:15:40,RETRY_PAYMENT,RECOVERED,True,20365.5
TXN007342,CUST00954,17032.14,INR,WALLET,Gateway D,Bank A,North,SUCCESS,,1,2025-12-22 02:16:18,2025-12-22 03:17:18,NONE,ALREADY_SUCCESSFUL,False,0
TXN007343,CUST00799,14216.48,INR,WALLET,Gateway C,Bank B,North,SUCCESS,,1,2025-10-26 07:47:23,2025-10-26 09:39:23,NONE,ALREADY_SUCCESSFUL,False,0
TXN007344,CUST00388,43768.81,INR,WALLET,Gateway C,Bank C,East,FAILED,TEMPORARY_DECLINE,2,2026-03-09 11:49:38,2026-03-09 14:09:38,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007345,CUST00585,11551.72,INR,CARD,Gateway B,Bank B,North,FAILED,TEMPORARY_DECLINE,2,2025-12-24 03:40:18,2025-12-24 04:13:18,RETRY_PAYMENT,RECOVERED,True,11551.72
TXN007346,CUST00308,15350.87,INR,UPI,Gateway A,Bank A,East,SUCCESS,,1,2026-04-21 06:03:04,2026-04-21 06:23:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN007347,CUST00809,31803.19,INR,NETBANKING,Gateway B,Bank C,East,SUCCESS,,1,2025-11-01 15:11:52,2025-11-01 15:44:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN007348,CUST00422,39016.46,INR,NETBANKING,Gateway C,Bank C,North,SUCCESS,,1,2026-08-11 15:13:01,2026-08-11 17:28:01,NONE,ALREADY_SUCCESSFUL,False,0
TXN007349,CUST00424,26442.23,INR,WALLET,Gateway C,Bank E,South,SUCCESS,,1,2026-03-16 19:37:51,2026-03-16 22:08:51,NONE,ALREADY_SUCCESSFUL,False,0
TXN007350,CUST00470,41405.58,INR,CARD,Gateway A,Bank A,West,ABANDONED,ABANDONED_CHECKOUT,1,2026-05-14 07:01:20,2026-05-14 08:28:20,SEND_PAYMENT_LINK,RECOVERED,True,41405.58
TXN007351,CUST00555,5252.17,INR,WALLET,Gateway C,Bank B,South,FAILED,REPEATED_FAILURE,3,2026-07-08 09:05:25,2026-07-08 09:06:25,ESCALATE,NOT_RECOVERED,False,0
TXN007352,CUST00412,32621.18,INR,NETBANKING,Gateway C,Bank B,West,SUCCESS,,1,2026-01-24 06:10:14,2026-01-24 08:16:14,NONE,ALREADY_SUCCESSFUL,False,0
TXN007353,CUST00495,22129.85,INR,NETBANKING,Gateway B,Bank E,West,FAILED,EXPIRED_CARD,1,2026-01-28 05:20:52,2026-01-28 05:28:52,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007354,CUST00610,26475.96,INR,UPI,Gateway C,Bank C,North,FAILED,TEMPORARY_DECLINE,1,2026-02-02 03:48:06,2026-02-02 05:11:06,RETRY_PAYMENT,RECOVERED,True,26475.96
TXN007355,CUST00961,44905.99,INR,UPI,Gateway C,Bank D,West,FAILED,EXPIRED_CARD,1,2026-01-01 16:18:24,2026-01-01 18:19:24,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007356,CUST00303,42710.4,INR,NETBANKING,Gateway B,Bank A,North,SUCCESS,,1,2026-04-04 03:16:55,2026-04-04 05:20:55,NONE,ALREADY_SUCCESSFUL,False,0
TXN007357,CUST00244,13032.37,INR,NETBANKING,Gateway B,Bank E,North,SUCCESS,,1,2026-06-10 12:54:49,2026-06-10 13:50:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN007358,CUST00037,18519.38,INR,NETBANKING,Gateway A,Bank B,South,SUCCESS,,1,2026-06-17 13:24:00,2026-06-17 14:48:00,NONE,ALREADY_SUCCESSFUL,False,0
TXN007359,CUST00884,31824.81,INR,CARD,Gateway C,Bank B,North,FAILED,INSUFFICIENT_FUNDS,2,2026-02-07 10:31:40,2026-02-07 11:11:40,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007360,CUST00630,47074.76,INR,NETBANKING,Gateway C,Bank D,North,SUCCESS,,1,2026-03-31 01:35:03,2026-03-31 02:41:03,NONE,ALREADY_SUCCESSFUL,False,0
TXN007361,CUST00685,39546.78,INR,WALLET,Gateway C,Bank E,South,SUCCESS,,1,2025-09-28 04:32:11,2025-09-28 05:57:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN007362,CUST00921,25118.86,INR,WALLET,Gateway B,Bank A,South,FAILED,GATEWAY_FAILURE,2,2025-11-28 05:04:06,2025-11-28 06:36:06,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN007363,CUST00623,33350.12,INR,NETBANKING,Gateway D,Bank D,North,FAILED,AMBIGUOUS,1,2026-06-02 08:28:29,2026-06-02 09:05:29,ESCALATE,NOT_RECOVERED,False,0
TXN007364,CUST00338,5138.62,INR,UPI,Gateway B,Bank E,West,FAILED,EXPIRED_CARD,2,2026-01-08 14:40:36,2026-01-08 17:16:36,SEND_PAYMENT_LINK,RECOVERED,True,5138.62
TXN007365,CUST00692,30402.73,INR,NETBANKING,Gateway B,Bank D,North,FAILED,REPEATED_FAILURE,3,2025-11-02 02:26:35,2025-11-02 03:45:35,ESCALATE,NOT_RECOVERED,False,0
TXN007366,CUST00706,38380.37,INR,CARD,Gateway C,Bank E,North,SUCCESS,,1,2026-05-22 20:05:50,2026-05-22 21:52:50,NONE,ALREADY_SUCCESSFUL,False,0
TXN007367,CUST00958,12761.33,INR,CARD,Gateway C,Bank D,West,SUCCESS,,1,2026-02-14 21:57:24,2026-02-15 00:24:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN007368,CUST00055,8756.81,INR,WALLET,Gateway C,Bank E,East,FAILED,EXPIRED_CARD,1,2026-02-24 11:36:02,2026-02-24 12:42:02,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007369,CUST00192,26264.56,INR,CARD,Gateway D,Bank E,East,SUCCESS,,1,2026-07-08 07:22:22,2026-07-08 07:47:22,NONE,ALREADY_SUCCESSFUL,False,0
TXN007370,CUST00472,29524.98,INR,NETBANKING,Gateway B,Bank B,North,SUCCESS,,1,2025-09-16 12:21:09,2025-09-16 12:25:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN007371,CUST00037,28907.9,INR,NETBANKING,Gateway B,Bank A,South,SUCCESS,,1,2026-05-14 23:38:41,2026-05-15 02:07:41,NONE,ALREADY_SUCCESSFUL,False,0
TXN007372,CUST00635,2730.34,INR,UPI,Gateway C,Bank A,West,SUCCESS,,1,2026-04-25 18:13:41,2026-04-25 20:01:41,NONE,ALREADY_SUCCESSFUL,False,0
TXN007373,CUST00188,49177.86,INR,NETBANKING,Gateway D,Bank C,South,SUCCESS,,1,2025-09-14 06:22:28,2025-09-14 09:13:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN007374,CUST00237,36391.95,INR,UPI,Gateway D,Bank D,North,SUCCESS,,1,2025-09-22 13:54:44,2025-09-22 14:09:44,NONE,ALREADY_SUCCESSFUL,False,0
TXN007375,CUST00049,34349.58,INR,UPI,Gateway C,Bank B,West,SUCCESS,,1,2026-07-20 01:07:35,2026-07-20 01:13:35,NONE,ALREADY_SUCCESSFUL,False,0
TXN007376,CUST00740,1135.83,INR,NETBANKING,Gateway D,Bank A,West,SUCCESS,,1,2026-07-12 03:39:27,2026-07-12 05:02:27,NONE,ALREADY_SUCCESSFUL,False,0
TXN007377,CUST00813,14447.19,INR,NETBANKING,Gateway A,Bank C,West,SUCCESS,,1,2025-09-23 13:35:34,2025-09-23 15:50:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN007378,CUST00115,16297.28,INR,NETBANKING,Gateway D,Bank E,West,FAILED,TEMPORARY_DECLINE,1,2026-06-05 16:13:59,2026-06-05 17:34:59,RETRY_PAYMENT,RECOVERED,True,16297.28
TXN007379,CUST00291,32731.3,INR,UPI,Gateway C,Bank B,North,ABANDONED,ABANDONED_CHECKOUT,2,2025-12-14 17:26:29,2025-12-14 18:09:29,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007380,CUST00889,49182.14,INR,CARD,Gateway D,Bank C,South,FAILED,REPEATED_FAILURE,3,2026-03-22 18:08:55,2026-03-22 19:12:55,ESCALATE,NOT_RECOVERED,False,0
TXN007381,CUST00812,43294.93,INR,NETBANKING,Gateway C,Bank D,West,SUCCESS,,1,2025-10-01 16:38:54,2025-10-01 18:53:54,NONE,ALREADY_SUCCESSFUL,False,0
TXN007382,CUST00117,32363.34,INR,WALLET,Gateway D,Bank D,West,FAILED,TEMPORARY_DECLINE,2,2026-06-08 11:14:42,2026-06-08 12:32:42,RETRY_PAYMENT,RECOVERED,True,32363.34
TXN007383,CUST00376,24708.18,INR,NETBANKING,Gateway B,Bank D,North,SUCCESS,,1,2026-02-01 06:52:12,2026-02-01 07:59:12,NONE,ALREADY_SUCCESSFUL,False,0
TXN007384,CUST00291,49298.23,INR,UPI,Gateway A,Bank D,West,FAILED,EXPIRED_CARD,1,2026-02-17 19:08:14,2026-02-17 20:55:14,SEND_PAYMENT_LINK,RECOVERED,True,49298.23
TXN007385,CUST00208,22877.56,INR,NETBANKING,Gateway C,Bank B,West,FAILED,REPEATED_FAILURE,4,2026-02-06 13:04:16,2026-02-06 13:26:16,ESCALATE,NOT_RECOVERED,False,0
TXN007386,CUST00460,19013.25,INR,WALLET,Gateway A,Bank B,West,FAILED,AMBIGUOUS,2,2025-12-10 14:23:09,2025-12-10 14:56:09,ESCALATE,NOT_RECOVERED,False,0
TXN007387,CUST00725,17121.87,INR,UPI,Gateway D,Bank B,South,SUCCESS,,1,2026-07-12 00:15:44,2026-07-12 00:55:44,NONE,ALREADY_SUCCESSFUL,False,0
TXN007388,CUST00423,33313.02,INR,NETBANKING,Gateway C,Bank D,East,FAILED,REPEATED_FAILURE,6,2025-11-25 09:58:57,2025-11-25 11:31:57,ESCALATE,NOT_RECOVERED,False,0
TXN007389,CUST00826,25029.94,INR,NETBANKING,Gateway B,Bank C,South,SUCCESS,,1,2025-09-08 04:47:58,2025-09-08 07:30:58,NONE,ALREADY_SUCCESSFUL,False,0
TXN007390,CUST00680,48785.08,INR,UPI,Gateway D,Bank D,West,SUCCESS,,1,2025-10-09 19:31:18,2025-10-09 21:55:18,NONE,ALREADY_SUCCESSFUL,False,0
TXN007391,CUST00583,10432.33,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2025-09-30 14:09:41,2025-09-30 14:52:41,ALTERNATE_METHOD,RECOVERED,True,10432.33
TXN007392,CUST00415,35149.71,INR,UPI,Gateway D,Bank B,North,ABANDONED,ABANDONED_CHECKOUT,1,2025-12-17 02:13:02,2025-12-17 02:26:02,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007393,CUST00237,11354.11,INR,WALLET,Gateway C,Bank A,East,SUCCESS,,1,2026-05-17 14:15:50,2026-05-17 15:14:50,NONE,ALREADY_SUCCESSFUL,False,0
TXN007394,CUST00423,48082.69,INR,NETBANKING,Gateway D,Bank B,East,SUCCESS,,1,2025-10-31 14:46:25,2025-10-31 15:31:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN007395,CUST00336,21868.29,INR,CARD,Gateway D,Bank A,North,SUCCESS,,1,2026-03-16 09:30:08,2026-03-16 12:09:08,NONE,ALREADY_SUCCESSFUL,False,0
TXN007396,CUST00116,44584.82,INR,CARD,Gateway B,Bank B,East,SUCCESS,,1,2026-02-23 23:27:57,2026-02-23 23:48:57,NONE,ALREADY_SUCCESSFUL,False,0
TXN007397,CUST00819,47534.05,INR,CARD,Gateway A,Bank B,North,SUCCESS,,1,2025-10-29 21:38:09,2025-10-30 00:21:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN007398,CUST00105,2881.07,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2025-08-30 03:19:36,2025-08-30 05:05:36,ALTERNATE_METHOD,RECOVERED,True,2881.07
TXN007399,CUST00245,25315.61,INR,UPI,Gateway C,Bank B,West,SUCCESS,,1,2026-03-19 22:43:46,2026-03-20 00:22:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN007400,CUST00734,7350.83,INR,NETBANKING,Gateway D,Bank D,East,SUCCESS,,1,2026-05-27 05:19:34,2026-05-27 05:37:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN007401,CUST00075,23235.71,INR,CARD,Gateway A,Bank C,North,SUCCESS,,1,2025-09-05 19:57:31,2025-09-05 22:57:31,NONE,ALREADY_SUCCESSFUL,False,0
TXN007402,CUST00870,47400.57,INR,CARD,Gateway B,Bank D,West,SUCCESS,,1,2026-02-23 22:12:49,2026-02-23 23:21:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN007403,CUST00314,47904.37,INR,UPI,Gateway C,Bank C,East,SUCCESS,,1,2026-06-06 14:32:12,2026-06-06 16:35:12,NONE,ALREADY_SUCCESSFUL,False,0
TXN007404,CUST00467,18640.68,INR,CARD,Gateway D,Bank A,East,SUCCESS,,1,2025-09-17 23:43:58,2025-09-18 01:16:58,NONE,ALREADY_SUCCESSFUL,False,0
TXN007405,CUST00597,14566.88,INR,WALLET,Gateway D,Bank B,South,SUCCESS,,1,2026-03-21 02:29:00,2026-03-21 04:36:00,NONE,ALREADY_SUCCESSFUL,False,0
TXN007406,CUST00848,18933.51,INR,CARD,Gateway D,Bank C,East,SUCCESS,,1,2025-09-24 05:04:00,2025-09-24 05:48:00,NONE,ALREADY_SUCCESSFUL,False,0
TXN007407,CUST00264,40537.58,INR,CARD,Gateway D,Bank E,West,SUCCESS,,1,2026-01-05 17:19:04,2026-01-05 19:43:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN007408,CUST00274,25463.88,INR,CARD,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2025-09-03 03:32:25,2025-09-03 04:24:25,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN007409,CUST00467,2355.88,INR,CARD,Gateway A,Bank A,North,SUCCESS,,1,2026-08-01 11:54:39,2026-08-01 13:59:39,NONE,ALREADY_SUCCESSFUL,False,0
TXN007410,CUST00678,11408.23,INR,CARD,Gateway B,Bank E,South,SUCCESS,,1,2026-06-11 13:18:38,2026-06-11 13:27:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN007411,CUST00214,31505.02,INR,WALLET,Gateway B,Bank B,South,SUCCESS,,1,2026-04-23 11:37:31,2026-04-23 13:16:31,NONE,ALREADY_SUCCESSFUL,False,0
TXN007412,CUST00637,33493.21,INR,UPI,Gateway C,Bank D,West,ABANDONED,ABANDONED_CHECKOUT,2,2026-02-01 12:35:03,2026-02-01 12:53:03,SEND_PAYMENT_LINK,RECOVERED,True,33493.21
TXN007413,CUST00252,20250.64,INR,WALLET,Gateway A,Bank D,East,FAILED,EXPIRED_CARD,2,2026-02-22 00:52:37,2026-02-22 03:52:37,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007414,CUST00419,6066.17,INR,NETBANKING,Gateway B,Bank C,South,FAILED,TEMPORARY_DECLINE,1,2025-11-25 23:51:06,2025-11-26 02:25:06,RETRY_PAYMENT,RECOVERED,True,6066.17
TXN007415,CUST00910,2978.91,INR,WALLET,Gateway D,Bank C,East,FAILED,AMBIGUOUS,1,2026-04-26 01:01:01,2026-04-26 03:55:01,ESCALATE,NOT_RECOVERED,False,0
TXN007416,CUST00264,9012.38,INR,NETBANKING,Gateway B,Bank C,East,SUCCESS,,1,2025-12-23 22:23:06,2025-12-23 23:12:06,NONE,ALREADY_SUCCESSFUL,False,0
TXN007417,CUST00392,45439.24,INR,WALLET,Gateway B,Bank D,South,FAILED,REPEATED_FAILURE,6,2026-05-21 17:07:16,2026-05-21 19:06:16,ESCALATE,NOT_RECOVERED,False,0
TXN007418,CUST00645,18460.37,INR,WALLET,Gateway A,Bank A,South,SUCCESS,,1,2026-02-26 11:26:31,2026-02-26 11:48:31,NONE,ALREADY_SUCCESSFUL,False,0
TXN007419,CUST00547,14617.81,INR,WALLET,Gateway C,Bank B,East,SUCCESS,,1,2025-09-12 12:22:22,2025-09-12 12:47:22,NONE,ALREADY_SUCCESSFUL,False,0
TXN007420,CUST00095,38137.21,INR,NETBANKING,Gateway D,Bank E,South,SUCCESS,,1,2026-01-23 01:56:51,2026-01-23 02:52:51,NONE,ALREADY_SUCCESSFUL,False,0
TXN007421,CUST00453,25848.49,INR,CARD,Gateway B,Bank A,North,SUCCESS,,1,2025-10-03 15:39:25,2025-10-03 15:40:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN007422,CUST00598,41287.47,INR,WALLET,Gateway C,Bank B,West,SUCCESS,,1,2025-12-31 05:16:24,2025-12-31 05:23:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN007423,CUST00536,5464.2,INR,WALLET,Gateway A,Bank E,West,SUCCESS,,1,2026-07-06 06:58:39,2026-07-06 09:48:39,NONE,ALREADY_SUCCESSFUL,False,0
TXN007424,CUST00554,30043.29,INR,NETBANKING,Gateway B,Bank A,East,FAILED,TEMPORARY_DECLINE,2,2026-01-22 09:05:00,2026-01-22 11:57:00,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007425,CUST00711,20519.13,INR,NETBANKING,Gateway A,Bank D,West,SUCCESS,,1,2025-09-10 14:51:07,2025-09-10 16:41:07,NONE,ALREADY_SUCCESSFUL,False,0
TXN007426,CUST00100,43826.94,INR,WALLET,Gateway C,Bank B,North,FAILED,EXPIRED_CARD,1,2026-01-11 14:35:51,2026-01-11 17:08:51,SEND_PAYMENT_LINK,RECOVERED,True,43826.94
TXN007427,CUST00192,11592.11,INR,CARD,Gateway B,Bank C,South,SUCCESS,,1,2025-11-15 06:56:57,2025-11-15 08:43:57,NONE,ALREADY_SUCCESSFUL,False,0
TXN007428,CUST00952,32712.15,INR,CARD,Gateway B,Bank B,North,FAILED,GATEWAY_FAILURE,2,2025-11-03 14:05:21,2025-11-03 16:12:21,ALTERNATE_METHOD,RECOVERED,True,32712.15
TXN007429,CUST00454,2231.6,INR,WALLET,Gateway D,Bank B,North,SUCCESS,,1,2026-03-22 22:26:10,2026-03-23 00:22:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN007430,CUST00738,37405.75,INR,NETBANKING,Gateway A,Bank D,South,SUCCESS,,1,2026-04-03 16:01:30,2026-04-03 17:06:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN007431,CUST00323,35183.25,INR,UPI,Gateway D,Bank C,East,FAILED,TEMPORARY_DECLINE,2,2026-04-12 06:00:52,2026-04-12 07:17:52,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007432,CUST00349,28350.26,INR,CARD,Gateway D,Bank B,North,FAILED,INSUFFICIENT_FUNDS,2,2025-11-03 05:38:08,2025-11-03 06:42:08,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007433,CUST00218,15816.55,INR,WALLET,Gateway B,Bank E,West,FAILED,AMBIGUOUS,1,2026-04-08 09:13:00,2026-04-08 11:07:00,ESCALATE,NOT_RECOVERED,False,0
TXN007434,CUST00787,37630.93,INR,CARD,Gateway B,Bank B,South,SUCCESS,,1,2026-06-18 04:26:37,2026-06-18 05:05:37,NONE,ALREADY_SUCCESSFUL,False,0
TXN007435,CUST00243,30767.38,INR,WALLET,Gateway B,Bank E,South,SUCCESS,,1,2025-09-01 09:36:06,2025-09-01 10:57:06,NONE,ALREADY_SUCCESSFUL,False,0
TXN007436,CUST00788,36881.23,INR,NETBANKING,Gateway C,Bank D,West,FAILED,INSUFFICIENT_FUNDS,1,2025-11-27 09:56:17,2025-11-27 12:18:17,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007437,CUST00282,32991.7,INR,WALLET,Gateway D,Bank C,South,SUCCESS,,1,2025-11-30 18:06:42,2025-11-30 20:18:42,NONE,ALREADY_SUCCESSFUL,False,0
TXN007438,CUST00590,44422.64,INR,UPI,Gateway B,Bank B,North,FAILED,TEMPORARY_DECLINE,2,2026-08-15 13:39:07,2026-08-15 15:05:07,RETRY_PAYMENT,RECOVERED,True,44422.64
TXN007439,CUST00597,5775.52,INR,WALLET,Gateway A,Bank A,North,FAILED,EXPIRED_CARD,2,2026-04-28 22:06:43,2026-04-28 22:34:43,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN007440,CUST00474,7971.5,INR,NETBANKING,Gateway C,Bank D,South,FAILED,INSUFFICIENT_FUNDS,1,2026-07-06 16:07:37,2026-07-06 17:44:37,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN007441,CUST00939,11882.4,INR,UPI,Gateway D,Bank D,West,SUCCESS,,1,2026-08-10 02:20:10,2026-08-10 04:54:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN007442,CUST00313,21421.02,INR,CARD,Gateway B,Bank D,North,SUCCESS,,1,2026-08-02 10:21:52,2026-08-02 13:03:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN007443,CUST00839,46097.99,INR,WALLET,Gateway B,Bank E,West,SUCCESS,,1,2026-01-31 18:33:02,2026-01-31 19:58:02,NONE,ALREADY_SUCCESSFUL,False,0
TXN007444,CUST00141,6830.02,INR,NETBANKING,Gateway A,Bank A,East,SUCCESS,,1,2026-01-28 05:15:36,2026-01-28 08:06:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN007445,CUST00701,38611.46,INR,CARD,Gateway D,Bank A,West,SUCCESS,,1,2026-07-31 23:26:38,2026-07-31 23:54:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN007446,CUST00440,3843.79,INR,WALLET,Gateway B,Bank A,North,FAILED,TEMPORARY_DECLINE,1,2026-05-13 23:37:03,2026-05-14 02:24:03,RETRY_PAYMENT,RECOVERED,True,3843.79
TXN007447,CUST01000,6124.87,INR,UPI,Gateway D,Bank C,South,SUCCESS,,1,2025-09-29 14:46:09,2025-09-29 14:56:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN007448,CUST00651,28228.62,INR,NETBANKING,Gateway C,Bank E,North,FAILED,AMBIGUOUS,2,2026-03-31 18:18:18,2026-03-31 20:00:18,ESCALATE,NOT_RECOVERED,False,0
TXN007449,CUST00722,14156.01,INR,WALLET,Gateway D,Bank A,West,FAILED,REPEATED_FAILURE,5,2026-06-26 20:57:51,2026-06-26 20:58:51,ESCALATE,NOT_RECOVERED,False,0
TXN007450,CUST00816,20335.68,INR,CARD,Gateway D,Bank B,South,SUCCESS,,1,2025-10-01 16:05:13,2025-10-01 17:17:13,NONE,ALREADY_SUCCESSFUL,False,0
TXN007451,CUST00032,33396.41,INR,WALLET,Gateway D,Bank E,East,SUCCESS,,1,2026-03-15 19:04:49,2026-03-15 20:30:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN007452,CUST00557,12775.41,INR,UPI,Gateway B,Bank D,North,FAILED,EXPIRED_CARD,1,2025-09-12 17:29:07,2025-09-12 19:57:07,SEND_PAYMENT_LINK,RECOVERED,True,12775.41
TXN007453,CUST00165,45961.97,INR,NETBANKING,Gateway A,Bank B,West,SUCCESS,,1,2026-05-26 22:07:49,2026-05-26 23:33:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN007454,CUST00939,38991.85,INR,WALLET,Gateway A,Bank A,South,SUCCESS,,1,2026-04-18 20:09:11,2026-04-18 21:53:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN007455,CUST00551,30762.27,INR,NETBANKING,Gateway B,Bank D,East,FAILED,AMBIGUOUS,2,2026-04-30 05:12:07,2026-04-30 06:25:07,ESCALATE,NOT_RECOVERED,False,0
TXN007456,CUST00103,6323.13,INR,NETBANKING,Gateway B,Bank C,North,SUCCESS,,1,2026-08-23 06:23:13,2026-08-23 07:22:13,NONE,ALREADY_SUCCESSFUL,False,0
TXN007457,CUST00925,49316.7,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2025-11-11 08:00:04,2025-11-11 10:16:04,ALTERNATE_METHOD,RECOVERED,True,49316.7
TXN007458,CUST00624,31403.22,INR,CARD,Gateway B,Bank A,South,ABANDONED,ABANDONED_CHECKOUT,1,2026-07-22 19:46:58,2026-07-22 22:26:58,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
